motif	condition	total_snps	differential_snps	motif_snps	motif_differential_snps	estimate	p.value	conf.low	conf.high	method	alternative	log_odds	fdr
NFYA_f1	eso	11926	1335	3075	369	1.0720035917073885	0.2687744782037633	0.9463098518517037	1.212254126777401	Fisher's Exact Test for Count Data	two.sided	0.06952941311630755	0.44643896379608144
NFYA_f1	hmec	11926	1460	3075	395	1.0492872466035048	0.4287625908287127	0.9300287696932126	1.1819102557797778	Fisher's Exact Test for Count Data	two.sided	0.048111120913168805	0.5904303071316156
NFYA_f1	kc	11926	1360	3075	341	0.9724340652036281	0.6801832127550363	0.8554666916787795	1.1032517682387364	Fisher's Exact Test for Count Data	two.sided	-0.02795300506448552	0.7878580208970368
NFYA_f1	lx	11926	1513	3075	420	1.0766178926715115	0.20991407557954944	0.9571601240870762	1.2091974138496318	Fisher's Exact Test for Count Data	two.sided	0.07382454661604493	0.38130244418552006
NFYA_f1	mc	11926	1362	3075	371	1.0564458863572943	0.3797438127612947	0.9330278310545083	1.194127561092351	Fisher's Exact Test for Count Data	two.sided	0.05491033703412952	0.5489136390416485
NFYA_f1	ov	11926	992	3075	268	1.047787888228359	0.5137038707950639	0.9068309588461287	1.2075689231871893	Fisher's Exact Test for Count Data	two.sided	0.04668116868520345	0.6636960751270568
NFYA_f1	panc	11926	1301	3075	341	1.0165449423930601	0.7968704443329019	0.8937977922791083	1.1539062776447289	Fisher's Exact Test for Count Data	two.sided	0.016409565989435056	0.8743927158997957
NFYA_f1	pros	11926	1293	3075	344	1.0318334695060758	0.6289988917433483	0.9075496959049323	1.1708828012367731	Fisher's Exact Test for Count Data	two.sided	0.03133728728067647	0.7521815112706014
NFYA_f1	renal	11926	1387	3075	370	1.034606029784707	0.5745740199719557	0.9138268205407951	1.1692862555705685	Fisher's Exact Test for Count Data	two.sided	0.0340207067016561	0.7108450934172912
NFYA_f1	thy	11926	1577	3075	414	1.0181649598741485	0.7678094794012412	0.9050410536440693	1.1436416782086378	Fisher's Exact Test for Count Data	two.sided	0.01800194809914393	0.8531533583384052
